first_name,last_name,position,height,weight,country,draft_year,draft_number,id_team,conference,division,team
Alexey,Shved,G-C,1.98,84.15,Russia,undrafted,undrafted,18,West,Northwest,Minnesota Timberwolves
Pascal,Siakam,F,2.03,110.25,Cameroon,2016,27,12,East,Central,Indiana Pacers
Sam,Sibert,G-C,2.01,96.75,USA,1972,19,26,West,Pacific,Sacramento Kings
Jordan,Sibert,G-C,1.93,84.15,USA,2015,undrafted,1,East,Southeast,Atlanta Hawks
Mark,Sibley,G-C,1.88,78.75,USA,1973,64,25,West,Northwest,Portland Trail Blazers
Jerry,Sichting,G-C,1.85,75.60000000000001,USA,1979,82,12,East,Central,Indiana Pacers
Larry,Siegfried,G-C,1.9,85.5,USA,1961,3,2,East,Atlantic,Boston Celtics
Jack,Sikma,G-C,2.11,103.5,USA,1977,8,21,West,Northwest,Oklahoma City Thunder
Paul,Silas,G-C,2.01,99.0,USA,1964,undrafted,1,East,Southeast,Atlanta Hawks
Xavier,Silas,G-C,1.96,92.25,USA,2011,undrafted,23,East,Atlantic,Philadelphia 76ers
James,Silas,G-C,1.85,81.0,USA,1972,undrafted,27,West,Southwest,San Antonio Spurs
Garret,Siler,G-C,2.11,137.25,USA,undrafted,undrafted,24,West,Pacific,Phoenix Suns
Mike,Silliman,G-C,1.98,101.25,USA,1966,69,13,West,Pacific,LA Clippers
Chris,Silva,F,2.03,105.3,Gabon,undrafted,undrafted,7,West,Southwest,Dallas Mavericks
Wayne,Simien,G-C,2.06,112.5,USA,2005,29,16,East,Southeast,Miami Heat
Lionel,Simmons,G-C,2.01,94.5,USA,1990,7,26,West,Pacific,Sacramento Kings
Jonathon,Simmons,F,1.98,87.75,USA,2012,0,27,West,Southwest,San Antonio Spurs
Johnny,Simmons,G-C,1.85,82.8,USA,undrafted,undrafted,2,East,Atlantic,Boston Celtics
Cedric,Simmons,G-C,2.06,105.75,USA,2006,15,19,West,Southwest,New Orleans Pelicans
Kobi,Simmons,G-C,1.96,81.0,USA,undrafted,undrafted,15,West,Southwest,Memphis Grizzlies
Bobby,Simmons,G-C,1.98,105.75,USA,2001,41,13,West,Pacific,LA Clippers
Connie,Simmons,G-C,2.03,99.9,USA,undrafted,undrafted,20,East,Atlantic,New York Knicks
Ben,Simmons,G-F,2.08,108.0,Australia,2016,1,3,East,Atlantic,Brooklyn Nets
Miles,Simon,G-C,1.9,90.9,USA,1998,42,22,East,Southeast,Orlando Magic
Marko,Simonovic,C,2.13,99.0,Montenegro,2020,44,5,East,Central,Chicago Bulls
Anfernee,Simons,G,1.9,90.0,USA,2018,24,25,West,Northwest,Portland Trail Blazers
Dickey,Simpkins,G-C,2.06,114.75,USA,1994,21,5,East,Central,Chicago Bulls
Ralph,Simpson,G-C,1.96,90.0,USA,1972,11,9,East,Central,Detroit Pistons
Diamon,Simpson,G-C,2.01,103.5,USA,undrafted,undrafted,11,West,Southwest,Houston Rockets
Zavier,Simpson,G,1.83,85.5,USA,undrafted,undrafted,15,West,Southwest,Memphis Grizzlies
K.J.,Simpson,G,1.83,85.05,USA,2024,42,4,East,Southeast,Charlotte Hornets
Courtney,Sims,G-C,2.11,110.25,USA,undrafted,undrafted,12,East,Central,Indiana Pacers
Henry,Sims,G-C,2.08,111.60000000000001,USA,undrafted,undrafted,23,East,Atlantic,Philadelphia 76ers
Scott,Sims,G-C,1.85,76.5,USA,1977,3,27,West,Southwest,San Antonio Spurs
Jericho,Sims,F,2.08,112.5,USA,2021,58,20,East,Atlantic,New York Knicks
Doug,Sims,G-C,2.01,87.75,USA,undrafted,undrafted,26,West,Pacific,Sacramento Kings
Alvin,Sims,G-C,1.93,105.75,USA,undrafted,undrafted,24,West,Pacific,Phoenix Suns
Bob,Sims,G-C,1.96,99.0,USA,1960,54,1,East,Southeast,Atlanta Hawks
Kyle,Singler,G-C,2.03,102.60000000000001,USA,2011,33,9,East,Central,Detroit Pistons
Sean,Singletary,G-C,1.83,83.25,USA,2008,42,4,East,Southeast,Charlotte Hornets
Chris,Singleton,G-C,2.06,102.60000000000001,USA,2011,18,30,East,Southeast,Washington Wizards
James,Singleton,G-C,2.03,103.5,USA,undrafted,undrafted,13,West,Pacific,LA Clippers
Mckinley,Singleton,G-C,1.96,78.75,USA,1984,1,20,East,Atlantic,New York Knicks
Zeke,Sinicola,G-C,1.78,74.25,USA,1951,4,9,East,Central,Detroit Pistons
Deividas,Sirvydis,G,2.03,85.5,Lithuania,2019,37,12,East,Central,Indiana Pacers
Charlie,Sitton,G-C,2.03,94.5,USA,1984,38,7,West,Southwest,Dallas Mavericks
Peyton,Siva,G-C,1.83,83.25,USA,2013,56,9,East,Central,Detroit Pistons
Dmytro,Skapintsev,C,2.13,96.75,Ukraine,undrafted,undrafted,2,East,Atlantic,Boston Celtics
Scott,Skiles,G-C,1.85,81.0,USA,1986,22,22,East,Southeast,Orlando Magic
Al,Skinner,G-C,1.9,85.5,USA,1974,1,3,East,Atlantic,Brooklyn Nets
Talvin,Skinner,G-C,1.96,87.75,USA,1974,44,21,West,Northwest,Oklahoma City Thunder
Brian,Skinner,G-C,2.06,114.75,USA,1998,22,13,West,Pacific,LA Clippers
Whitey,Skoog,G-C,1.8,81.0,USA,1951,undrafted,14,West,Pacific,Los Angeles Lakers
Jeff,Slade,G-C,1.98,99.0,USA,1962,85,30,East,Southeast,Washington Wizards
Reggie,Slater,G-C,2.01,114.75,USA,undrafted,undrafted,28,East,Atlantic,Toronto Raptors
Jose,Slaughter,G-C,1.96,92.25,USA,1982,43,12,East,Central,Indiana Pacers
Jalen,Slawson,F,2.01,96.75,USA,2023,54,22,East,Southeast,Orlando Magic
Tamar,Slay,G-C,2.03,96.75,USA,2002,53,3,East,Atlantic,Brooklyn Nets
Jerry,Sloan,G-C,1.96,87.75,USA,1965,4,5,East,Central,Chicago Bulls
Donald,Sloan,G-C,1.9,92.25,USA,undrafted,undrafted,12,East,Central,Indiana Pacers
Uros,Slokar,G-C,2.08,107.10000000000001,Slovenia,2005,58,28,East,Atlantic,Toronto Raptors
Tom,Sluby,G-C,1.93,90.0,USA,1984,41,7,West,Southwest,Dallas Mavericks
Alen,Smailagic,F,2.08,96.75,Serbia,2019,39,10,West,Pacific,Golden State Warriors
Marcus,Smart,G,1.9,99.0,USA,2014,6,15,West,Southwest,Memphis Grizzlies
Keith,Smart,G-C,1.85,78.75,USA,1988,41,27,West,Southwest,San Antonio Spurs
Javonte,Smart,G,1.93,92.25,USA,undrafted,undrafted,22,East,Southeast,Orlando Magic
Jack,Smiley,G-C,1.9,85.5,USA,undrafted,undrafted,9,East,Central,Detroit Pistons
Craig,Smith,G-C,2.01,119.25,USA,2006,36,18,West,Northwest,Minnesota Timberwolves
Dru,Smith,G,1.88,91.35000000000001,USA,undrafted,undrafted,16,East,Southeast,Miami Heat
Chris,Smith,G-C,1.9,85.5,USA,1992,34,18,West,Northwest,Minnesota Timberwolves
Jason,Smith,F-C,2.13,108.0,USA,2007,undrafted,19,West,Southwest,New Orleans Pelicans
Zhaire,Smith,G,1.9,92.25,USA,2018,16,23,East,Atlantic,Philadelphia 76ers
Steven,Smith,G-C,2.06,112.5,USA,undrafted,undrafted,23,East,Atlantic,Philadelphia 76ers
Russ,Smith,G-C,1.83,74.25,USA,2014,47,15,West,Southwest,Memphis Grizzlies
Joe,Smith,G-C,2.08,101.25,USA,1995,1,18,West,Northwest,Minnesota Timberwolves
Bill,Smith,G-C,2.13,99.0,USA,1971,42,25,West,Northwest,Portland Trail Blazers
Steven,Smith,G-C,2.03,99.45,USA,1991,5,1,East,Southeast,Atlanta Hawks
Stevin,Smith,G-C,1.88,93.60000000000001,USA,undrafted,undrafted,7,West,Southwest,Dallas Mavericks
Clinton,Smith,G-C,1.98,94.5,USA,1986,97,10,West,Pacific,Golden State Warriors
Jalen,Smith,F-C,2.06,96.75,USA,2020,undrafted,5,East,Central,Chicago Bulls
Michael,Smith,G-C,2.08,101.25,USA,1989,13,2,East,Atlantic,Boston Celtics
Michael,Smith,G-C,2.03,108.0,USA,1994,35,26,West,Pacific,Sacramento Kings
Phil,Smith,G-C,1.93,83.25,USA,1974,29,10,West,Pacific,Golden State Warriors
Randy,Smith,G-C,1.9,81.0,USA,1971,4,13,West,Pacific,LA Clippers
Labradford,Smith,G-C,1.9,90.0,USA,1991,19,30,East,Southeast,Washington Wizards
Jerry,Smith,G-C,1.88,85.5,USA,1963,12,3,East,Atlantic,Brooklyn Nets
Chris,Smith,G-C,1.88,90.0,USA,undrafted,undrafted,20,East,Atlantic,New York Knicks
Don,Smith,G-C,1.83,72.0,USA,1974,19,23,East,Atlantic,Philadelphia 76ers
Leon,Smith,G-C,2.08,105.75,USA,1999,29,1,East,Southeast,Atlanta Hawks
Doug,Smith,G-C,2.08,99.0,USA,1991,6,7,West,Southwest,Dallas Mavericks
Terquavion,Smith,G,1.93,72.0,USA,undrafted,undrafted,23,East,Atlantic,Philadelphia 76ers
Jabari,Smith,G-C,2.11,112.5,USA,2000,45,26,West,Pacific,Sacramento Kings
Jim,Smith,G-C,2.06,101.25,USA,1981,54,13,West,Pacific,LA Clippers
Bingo,Smith,G-C,1.96,87.75,USA,1969,6,6,East,Central,Cleveland Cavaliers
Donald,Smith,G-C,1.88,85.5,USA,1947,undrafted,14,West,Pacific,Los Angeles Lakers
Derek,Smith,G-C,1.98,92.25,USA,1982,35,13,West,Pacific,LA Clippers
Theron,Smith,G-C,2.03,101.25,USA,undrafted,undrafted,4,East,Southeast,Charlotte Hornets
Charles,Smith,G-C,1.93,90.0,USA,1997,26,27,West,Southwest,San Antonio Spurs
Tony,Smith,G-C,1.93,92.25,USA,1990,51,14,West,Pacific,Los Angeles Lakers
Garfield,Smith,G-C,2.06,105.75,USA,1968,32,2,East,Atlantic,Boston Celtics
Sammy,Smith,G-C,1.93,90.0,USA,1977,48,5,East,Central,Chicago Bulls
Willie,Smith,G-C,1.88,76.5,USA,1976,18,6,East,Central,Cleveland Cavaliers
Josh,Smith,G-C,2.06,101.25,USA,2004,17,1,East,Southeast,Atlanta Hawks
Reggie,Smith,G-C,2.08,108.0,USA,1992,31,25,West,Northwest,Portland Trail Blazers
Donta,Smith,G-C,2.01,96.75,USA,2004,34,1,East,Southeast,Atlanta Hawks
Bill,Smith,G-C,1.96,85.5,USA,1961,42,20,East,Atlantic,New York Knicks
Otis,Smith,G-C,1.96,94.5,USA,1986,41,22,East,Southeast,Orlando Magic
Nolan,Smith,G-C,1.88,83.25,USA,2011,21,25,West,Northwest,Portland Trail Blazers
Mike,Smith,G-C,2.03,87.75,USA,2000,35,30,East,Southeast,Washington Wizards
Charles,Smith,G-C,1.85,72.0,USA,undrafted,undrafted,2,East,Atlantic,Boston Celtics
Ish,Smith,G,1.83,78.75,USA,undrafted,undrafted,4,East,Southeast,Charlotte Hornets
Greg,Smith,G-C,2.08,112.5,USA,undrafted,undrafted,11,West,Southwest,Houston Rockets
Bobby,Smith,G-C,1.93,85.5,USA,1959,18,14,West,Pacific,Los Angeles Lakers
Adrian,Smith,G-C,1.85,81.0,USA,1958,85,26,West,Pacific,Sacramento Kings
Robert,Smith,G-C,1.8,74.25,USA,1977,65,8,West,Northwest,Denver Nuggets
Larry,Smith,G-C,2.03,96.75,USA,1980,24,10,West,Pacific,Golden State Warriors
Elmore,Smith,G-C,2.16,112.5,USA,1971,3,14,West,Pacific,Los Angeles Lakers
Ed,Smith,G-C,1.98,81.0,USA,1951,6,20,East,Atlantic,New York Knicks
Kenny,Smith,G-C,1.9,76.5,USA,1987,6,11,West,Southwest,Houston Rockets
Greg,Smith,G-C,1.96,87.75,USA,1968,undrafted,17,East,Central,Milwaukee Bucks
Tyler,Smith,F,2.06,100.8,USA,2024,33,17,East,Central,Milwaukee Bucks
Keith,Smith,G-C,1.9,81.0,USA,1986,45,17,East,Central,Milwaukee Bucks
JR,Smith,G-F,1.98,99.0,USA,2004,18,8,West,Northwest,Denver Nuggets
Charles,Smith,G-C,2.08,109.8,USA,1988,3,13,West,Pacific,LA Clippers
Dennis,Smith Jr.,G,1.9,92.25,USA,2017,9,3,East,Atlantic,Brooklyn Nets
Nick,Smith Jr.,G,1.88,83.25,USA,2023,27,4,East,Southeast,Charlotte Hornets
Jabari,Smith Jr.,F,2.08,99.0,USA,2022,3,11,West,Southwest,Houston Rockets
Rik,Smits,G-C,2.24,119.25,USA,1988,2,12,East,Central,Indiana Pacers
Mike,Smrek,G-C,2.13,112.5,USA,1985,25,14,West,Pacific,Los Angeles Lakers
Xavier,Sneed,F,1.96,96.75,USA,undrafted,undrafted,4,East,Southeast,Charlotte Hornets
Tony,Snell,G,1.98,95.85000000000001,USA,2013,undrafted,19,West,Southwest,New Orleans Pelicans
Eric,Snow,G-C,1.9,92.25,USA,1995,43,23,East,Atlantic,Philadelphia 76ers
Dick,Snyder,G-C,1.96,93.15,USA,1966,14,21,West,Northwest,Oklahoma City Thunder
Kirk,Snyder,G-C,1.98,101.25,USA,2004,16,19,West,Southwest,New Orleans Pelicans
Ricky,Sobers,G-C,1.9,89.10000000000001,USA,1975,16,5,East,Central,Chicago Bulls
Ron,Sobie,G-C,1.9,83.25,USA,1956,6,20,East,Atlantic,New York Knicks
Jeremy,Sochan,F,2.03,103.5,Poland,2022,9,27,West,Southwest,San Antonio Spurs
Mike,Sojourner,G-C,2.06,101.25,USA,1974,undrafted,1,East,Southeast,Atlanta Hawks
Will,Solomon,G-C,1.85,83.25,USA,2001,32,15,West,Southwest,Memphis Grizzlies
Willie,Somerset,G-C,1.73,76.5,USA,1965,56,30,East,Southeast,Washington Wizards
Darius,Songaila,G-C,2.06,111.60000000000001,Lithuania,2002,49,30,East,Southeast,Washington Wizards
Dave,Sorenson,G-C,2.03,101.25,USA,1970,26,6,East,Central,Cleveland Cavaliers
James,Southerland,G-C,2.03,96.75,USA,undrafted,undrafted,19,West,Southwest,New Orleans Pelicans
Pape,Sow,G-C,2.08,112.5,Senegal,2004,47,28,East,Atlantic,Toronto Raptors
Ray,Spalding,F,2.06,101.25,USA,2018,56,24,West,Pacific,Phoenix Suns
Jim,Spanarkel,G-C,1.96,85.5,USA,1979,16,7,West,Southwest,Dallas Mavericks
Vassilis,Spanoulis,G-C,1.93,87.75,Greece,2004,undrafted,11,West,Southwest,Houston Rockets
Guy,Sparrow,G-C,1.98,98.10000000000001,USA,1955,19,20,East,Atlantic,New York Knicks
Rory,Sparrow,G-C,1.88,78.75,USA,1980,75,20,East,Atlantic,New York Knicks
Odie,Spears,G-C,1.96,92.25,USA,1948,undrafted,26,West,Pacific,Sacramento Kings
Art,Spector,G-C,1.93,90.0,USA,undrafted,undrafted,2,East,Atlantic,Boston Celtics
Marreese,Speights,G-C,2.08,114.75,USA,2008,16,10,West,Pacific,Golden State Warriors
Omari,Spellman,F,2.03,110.25,USA,2018,undrafted,10,West,Pacific,Golden State Warriors
Felton,Spencer,G-C,2.13,130.5,USA,1990,6,18,West,Northwest,Minnesota Timberwolves
Andre,Spencer,G-C,1.98,94.5,USA,undrafted,undrafted,26,West,Pacific,Sacramento Kings
Pat,Spencer,G,1.9,92.25,USA,undrafted,undrafted,10,West,Pacific,Golden State Warriors
Elmore,Spencer,G-C,2.13,121.5,USA,1992,25,13,West,Pacific,LA Clippers
Cam,Spencer,G,1.93,92.25,USA,2024,53,15,West,Southwest,Memphis Grizzlies
Craig,Spitzer,G-C,2.13,101.25,USA,undrafted,undrafted,5,East,Central,Chicago Bulls
Tiago,Splitter,G-C,2.11,110.25,Brazil,2007,28,27,West,Southwest,San Antonio Spurs
Art,Spoelstra,G-C,2.06,99.0,USA,1954,34,26,West,Pacific,Sacramento Kings
Latrell,Sprewell,G-C,1.96,87.75,USA,1992,24,10,West,Pacific,Golden State Warriors
Larry,Spriggs,G-C,2.01,103.5,USA,1981,81,14,West,Pacific,Los Angeles Lakers
Jaden,Springer,G,1.93,90.9,USA,2021,28,2,East,Atlantic,Boston Celtics
Ryan,Stack,G-C,2.11,96.75,USA,1998,48,6,East,Central,Cleveland Cavaliers
Jerry,Stackhouse,G-C,1.98,98.10000000000001,USA,1995,3,9,East,Central,Detroit Pistons
Kevin,Stacom,G-C,1.9,83.25,USA,1974,35,2,East,Atlantic,Boston Celtics
Isaac,Stallworth,G-C,1.96,85.5,USA,1972,7,29,West,Northwest,Utah Jazz
Dave,Stallworth,G-C,2.01,90.0,USA,1965,3,20,East,Atlantic,New York Knicks
Cassius,Stanley,G,1.96,85.5,USA,2020,54,9,East,Central,Detroit Pistons
Terence,Stansbury,G-C,1.96,76.5,USA,1984,15,12,East,Central,Indiana Pacers
John,Starks,G-C,1.96,85.5,USA,undrafted,undrafted,20,East,Atlantic,New York Knicks
Keith,Starr,G-C,1.98,85.5,USA,1976,52,5,East,Central,Chicago Bulls
Nik,Stauskas,G,1.98,93.15,Canada,2014,8,2,East,Atlantic,Boston Celtics
Larry,Staverman,G-C,2.01,92.25,USA,1958,64,26,West,Pacific,Sacramento Kings
Larry,Steele,G-C,1.96,81.0,USA,1971,37,25,West,Northwest,Portland Trail Blazers
Matt,Steigenga,G-C,2.01,101.25,USA,1992,52,5,East,Central,Chicago Bulls
Vladimir,Stepania,G-C,2.16,114.75,Georgia,1998,27,16,East,Southeast,Miami Heat
Jack,Stephens,G-C,1.9,83.25,USA,1955,7,1,East,Southeast,Atlanta Hawks
Joe,Stephens,G-C,2.01,94.5,USA,undrafted,undrafted,15,West,Southwest,Memphis Grizzlies
Everette,Stephens,G-C,1.88,78.75,USA,1988,31,12,East,Central,Indiana Pacers
DJ,Stephens,G-F,1.96,84.60000000000001,USA,undrafted,undrafted,17,East,Central,Milwaukee Bucks
Lance,Stephenson,G,1.96,94.5,USA,2010,undrafted,12,East,Central,Indiana Pacers
Alex,Stepheson,G-C,2.08,121.5,USA,undrafted,undrafted,13,West,Pacific,LA Clippers
Brook,Steppe,G-C,1.96,87.75,USA,1982,17,26,West,Pacific,Sacramento Kings
Barry,Stevens,G-C,1.96,87.75,USA,1985,43,10,West,Pacific,Golden State Warriors
Lamar,Stevens,F,2.01,103.5,USA,undrafted,undrafted,9,East,Central,Detroit Pistons
Isaiah,Stevens,G,1.83,83.25,USA,undrafted,undrafted,16,East,Southeast,Miami Heat
Wayne,Stevens,G-C,1.9,83.25,USA,1958,49,26,West,Pacific,Sacramento Kings
DeShawn,Stevenson,G-C,1.96,98.10000000000001,USA,2000,23,30,East,Southeast,Washington Wizards
Erik,Stevenson,G,1.93,92.25,USA,undrafted,undrafted,30,East,Southeast,Washington Wizards
DJ,Steward,G,1.88,72.9,USA,undrafted,undrafted,5,East,Central,Chicago Bulls
Kebu,Stewart,G-C,2.03,107.55,USA,1997,35,23,East,Atlantic,Philadelphia 76ers
Norm,Stewart,G-C,1.96,92.25,USA,1956,undrafted,1,East,Southeast,Atlanta Hawks
Dennis,Stewart,G-C,1.98,99.0,USA,1969,44,30,East,Southeast,Washington Wizards
Isaiah,Stewart,F-C,2.03,112.5,USA,2020,16,9,East,Central,Detroit Pistons
Larry,Stewart,G-C,2.03,103.5,USA,undrafted,undrafted,30,East,Southeast,Washington Wizards
Michael,Stewart,G-C,2.08,103.5,USA,undrafted,undrafted,28,East,Atlantic,Toronto Raptors
D.J.,Stewart Jr.,G-F,1.96,92.25,USA,undrafted,undrafted,7,West,Southwest,Dallas Mavericks
Greg,Stiemsma,G-C,2.11,117.0,USA,undrafted,undrafted,18,West,Northwest,Minnesota Timberwolves
Steve,Stipanovich,G-C,2.11,110.25,USA,1983,2,12,East,Central,Indiana Pacers
Tom,Stith,G-C,1.96,94.5,USA,1961,2,20,East,Atlantic,New York Knicks
Sam,Stith,G-C,1.88,83.25,USA,1960,56,20,East,Atlantic,New York Knicks
Bryant,Stith,G-C,1.96,94.5,USA,1992,13,8,West,Northwest,Denver Nuggets
Alex,Stivrins,G-C,2.03,99.0,USA,1985,75,24,West,Pacific,Phoenix Suns
John,Stockton,G-C,1.85,78.75,USA,1984,16,29,West,Northwest,Utah Jazz
David,Stockton,G-C,1.8,74.25,USA,2014,0,14,West,Pacific,Los Angeles Lakers
Peja,Stojakovic,G-C,2.08,103.05,Serbia,1996,14,26,West,Pacific,Sacramento Kings
Jarnell,Stokes,G-C,2.06,118.35000000000001,USA,2014,35,15,West,Southwest,Memphis Grizzlies
Ed,Stokes,G-C,2.13,118.8,USA,1993,35,28,East,Atlantic,Toronto Raptors
Greg,Stokes,G-C,2.08,99.0,USA,1985,33,23,East,Atlantic,Philadelphia 76ers
Maurice,Stokes,G-C,2.01,104.4,USA,1955,2,26,West,Pacific,Sacramento Kings
Diamond,Stone,G-C,2.11,114.75,USA,2016,undrafted,13,West,Pacific,LA Clippers
Julyan,Stone,G-C,1.98,90.0,USA,undrafted,undrafted,8,West,Northwest,Denver Nuggets
Awvee,Storey,G-C,1.98,101.25,USA,undrafted,undrafted,17,East,Central,Milwaukee Bucks
Damon,Stoudamire,G-C,1.78,76.95,USA,1995,7,25,West,Northwest,Portland Trail Blazers
Salim,Stoudamire,G-C,1.85,78.75,USA,2005,31,1,East,Southeast,Atlanta Hawks
Amar'e,Stoudemire,G-C,2.08,110.25,USA,2002,9,24,West,Pacific,Phoenix Suns
Paul,Stovall,G-C,1.93,96.75,USA,1972,22,24,West,Pacific,Phoenix Suns
DJ,Strawberry,G-C,1.96,90.45,USA,2007,59,24,West,Pacific,Phoenix Suns
Joe,Strawder,G-C,2.08,105.75,USA,1964,34,9,East,Central,Detroit Pistons
Julian,Strawther,G,1.98,92.25,USA,2023,29,8,West,Northwest,Denver Nuggets
Bill,Stricker,G-C,2.03,94.5,USA,1970,54,25,West,Northwest,Portland Trail Blazers
Rod,Strickland,G-C,1.9,83.25,USA,1988,19,25,West,Northwest,Portland Trail Blazers
Mark,Strickland,G-C,2.08,99.0,USA,undrafted,undrafted,16,East,Southeast,Miami Heat
Erick,Strickland,G-C,1.9,98.10000000000001,USA,undrafted,undrafted,7,West,Southwest,Dallas Mavericks
Roger,Strickland,G-C,1.96,90.0,USA,1963,7,30,East,Southeast,Washington Wizards
John,Stroeder,G-C,2.08,117.0,USA,1980,168,17,East,Central,Milwaukee Bucks
Derek,Strong,G-C,2.06,108.0,USA,1990,47,22,East,Southeast,Orlando Magic
Lamont,Strothers,G-C,1.93,85.5,USA,1991,43,7,West,Southwest,Dallas Mavericks
John,Stroud,G-C,2.01,96.75,USA,1980,27,11,West,Southwest,Houston Rockets
Max,Strus,G,1.96,96.75,USA,undrafted,undrafted,6,East,Central,Cleveland Cavaliers
Rodney,Stuckey,G-C,1.96,92.25,USA,2007,15,9,East,Central,Detroit Pistons
Gene,Stump,G-C,1.88,83.25,USA,1947,undrafted,2,East,Atlantic,Boston Celtics
Stan,Stutz,G-C,1.78,76.5,USA,undrafted,undrafted,20,East,Atlantic,New York Knicks
Jalen,Suggs,G,1.96,92.25,USA,2021,5,22,East,Southeast,Orlando Magic
Gary,Suiter,G-C,2.06,101.25,USA,undrafted,undrafted,6,East,Central,Cleveland Cavaliers
Jared,Sullinger,G-C,2.06,117.0,USA,2012,21,2,East,Atlantic,Boston Celtics
DaJuan,Summers,G-C,2.03,108.0,USA,2009,35,9,East,Central,Detroit Pistons
Edmond,Sumner,G,1.93,88.2,USA,2017,52,4,East,Southeast,Charlotte Hornets
Barry,Sumpter,G-C,2.11,96.75,USA,1988,56,13,West,Pacific,LA Clippers
Sun,Sun,G-C,2.06,92.25,China,2007,undrafted,14,West,Pacific,Los Angeles Lakers
Don,Sunderlage,G-C,1.85,81.0,USA,1951,9,1,East,Southeast,Atlanta Hawks
Bruno,Sundov,G-C,2.18,117.0,Croatia,1998,35,12,East,Central,Indiana Pacers
Jon,Sundvold,G-C,1.88,76.5,USA,1983,16,27,West,Southwest,San Antonio Spurs
Bob,Sura,G-C,1.96,90.0,USA,1995,17,6,East,Central,Cleveland Cavaliers
Dick,Surhoff,G-C,1.93,94.5,USA,1952,undrafted,1,East,Southeast,Atlanta Hawks
Dane,Suttle,G-C,1.9,85.5,USA,1983,152,26,West,Pacific,Sacramento Kings
Greg,Sutton,G-C,1.88,83.25,USA,1991,49,4,East,Southeast,Charlotte Hornets
Bennie,Swain,G-C,2.03,99.0,USA,1958,7,2,East,Atlantic,Boston Celtics
Caleb,Swanigan,F,2.06,117.0,USA,2017,26,25,West,Northwest,Portland Trail Blazers
Norm,Swanson,G-C,1.98,94.5,USA,1953,undrafted,26,West,Pacific,Sacramento Kings
Dan,Swartz,G-C,1.93,96.75,USA,1956,undrafted,2,East,Atlantic,Boston Celtics
Michael,Sweetney,G-C,2.03,121.5,USA,2003,9,20,East,Atlantic,New York Knicks
Cole,Swider,F,2.03,99.0,USA,undrafted,undrafted,9,East,Central,Detroit Pistons
Stromile,Swift,G-C,2.08,99.0,USA,2000,2,15,West,Southwest,Memphis Grizzlies
Robert,Swift,G-C,2.16,121.5,USA,2004,12,21,West,Northwest,Oklahoma City Thunder
Aaron,Swinson,G-C,1.96,103.5,USA,undrafted,undrafted,24,West,Pacific,Phoenix Suns
Craig,Sword,G,1.9,88.2,USA,undrafted,undrafted,30,East,Southeast,Washington Wizards
Pape,Sy,G-C,2.01,101.25,France,2010,53,1,East,Southeast,Atlanta Hawks
Larry,Sykes,G-C,2.06,114.75,USA,undrafted,undrafted,2,East,Atlantic,Boston Celtics
Keifer,Sykes,G,1.8,75.15,USA,undrafted,undrafted,12,East,Central,Indiana Pacers
Brett,Szabo,G-C,2.11,103.5,USA,undrafted,undrafted,2,East,Atlantic,Boston Celtics
Wally,Szczerbiak,F,2.01,108.0,USA,1999,6,18,West,Northwest,Minnesota Timberwolves
Cliff,T. Robinson,G-C,2.06,99.0,USA,1979,11,6,East,Central,Cleveland Cavaliers
Zan,Tabak,G-C,2.13,115.65,Croatia,1991,51,28,East,Atlantic,Toronto Raptors
Yuta,Tabuse,G-C,1.75,74.25,USA,undrafted,undrafted,24,West,Pacific,Phoenix Suns
Chris,Taft,G-C,2.08,117.45,USA,2005,42,10,West,Pacific,Golden State Warriors
Sid,Tannenbaum,G-C,1.83,72.0,USA,undrafted,undrafted,20,East,Atlantic,New York Knicks
Dragan,Tarlac,G-C,2.11,121.5,Serbia,1995,31,5,East,Central,Chicago Bulls
Roy,Tarpley,G-C,2.13,103.5,USA,1986,7,7,West,Southwest,Dallas Mavericks
Jae'Sean,Tate,F,1.93,103.5,USA,undrafted,undrafted,11,West,Southwest,Houston Rockets
Earl,Tatum,G-C,1.93,83.25,USA,1976,21,14,West,Pacific,Los Angeles Lakers
Jayson,Tatum,F,2.03,94.5,USA,2017,3,2,East,Atlantic,Boston Celtics
Edy,Tavares,G-C,2.21,119.25,Cabo Verde,2014,43,1,East,Southeast,Atlanta Hawks
Anthony,Taylor,G-C,1.93,78.75,USA,1988,44,16,East,Southeast,Miami Heat
Roland,Taylor,G-C,1.83,78.75,USA,1969,167,8,West,Northwest,Denver Nuggets
Leonard,Taylor,G-C,2.03,99.0,USA,undrafted,undrafted,10,West,Pacific,Golden State Warriors
Fred,Taylor,G-C,1.96,81.0,USA,1970,27,24,West,Pacific,Phoenix Suns
Donell,Taylor,G-C,1.96,86.85000000000001,USA,undrafted,undrafted,30,East,Southeast,Washington Wizards
Jay,Taylor,G-C,1.9,85.5,USA,undrafted,undrafted,3,East,Atlantic,Brooklyn Nets
Terry,Taylor,G,1.93,103.5,USA,undrafted,undrafted,26,West,Pacific,Sacramento Kings
Brian,Taylor,G-C,1.88,83.25,USA,1972,23,13,West,Pacific,LA Clippers
Maurice,Taylor,G-C,2.06,119.25,USA,1997,14,11,West,Southwest,Houston Rockets
Mike,Taylor,G-C,1.88,74.25,USA,2008,55,13,West,Pacific,LA Clippers
Jermaine,Taylor,G-C,1.93,94.5,USA,2009,32,11,West,Southwest,Houston Rockets
